"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Solomon Islands","SLB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79939518069534","1.74290501170671","1.02246681904181","1.35922325473902","","","","",
"Sierra Leone","SLE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00848089372569843","0.00653704560292661","0.00126147271624119","0.0648798184326979","0.735504279921668","","","","",
"El Salvador","SLV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25860177547628","5.84563803236609","6.44654838032025","7.32301147785948","6.63577999233058","6.00783781869385","5.65534820257836","5.65258610761317","4.97701392549515","5.37318944768425","5.73689999757221","6.12699337415169","5.14076264668843","6.36937211988114","7.17468770650875","7.84633337131596",
"San Marino","SMR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54521467820865","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70404402744404","5.99100633605297","5.73500581137369","5.46713410856695","6.51433040421412","6.56902869259352","5.67451552873393","5.021072576759","6.10974331817356",
"South Sudan","SSD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70603378608927","6.00097563478228","5.72453899120175","5.60691779696645","6.50816530545887","6.54773184083709","5.66553771506938","5.01386358437687","6.10974331817356",
"Small states","SST","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.182049386979","","8.69433858742797","6.55964687625051","5.93916207684124","5.8982427346064","7.07961276969918","6.80418579825441","8.14612683015361","8.21859685719754","8.81758692143859","12.6704864048441","8.91667809842122","7.24410611652114",
"Sao Tome and Principe","STP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00183696900115","14.5478582760444","14.5178857105501","1.3876421304608","46.9571385744385","68.1428492464163","34.6641558499787","45.9673386504362","17.0302488293151","10.1711732976649","8.17926748262372","5.29429381815619",
"Suriname","SUR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2240161625846","6.93517629273885","25.0854668842496","10.884412016941","14.9350653333148","10.8128313067046","20.0322377368517","8.27750945429983","5.82189672750917","12.5218071779899","2.51195891099727","4.63398792876065","11.3498843474042",
"Slovak Republic","SVK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39243507587334","5.08514307944896","6.34048451029645","7.35454341132126","7.52293801207848","9.5683291794185","11.0149129740763","11.147648914563","11.1585917505569","10.7371628948321","11.7654025994434","10.6363645517057","9.9122358031086","9.99731572178265","9.00129797147317","8.3921307458659",
"Slovenia","SVN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.68536505492303","6.48360535901688","6.8476440673742","6.0788985163714","6.21453143939207","6.66167369516943","6.73815373459691","6.41718987409665","7.00768253543496","7.14414358324285","6.50834392135124","6.82505709255828","7.35338302445914","7.79832329825071","6.20885871187427","8.4745670829046",
"Sweden","SWE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8039639974836","17.2457757600378","18.7701316945871","19.4077531750423","18.6931914783165","17.978442577385","18.0204127033274","17.8738134733789","18.1253358791084","17.8317330220114","15.1063538000603","14.1596908535273","14.5009868461904","15.1306699867391","13.9300209473511","16.8303208751309",
"Eswatini","SWZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.349888945830116","0.274186156906362","0.230864550052211","0.0763557155652609","0.0657353394121448","0.0972604144027705","0.0813428652775654","0.232638306549718","0.199860784072825","0.293243725831754","0.92412689270108","0.274596173163741","0.341093106965589","0.325445621132478","",
"Sint Maarten (Dutch part)","SXM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.56421110625926","6.06816173457112","8.03345957287178","3.77391153812862","30.6915369392683","5.22056224291312","2.19832172059128","3.28535841697514","3.3430738795692","",
"Syrian Arab Republic","SYR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82443927459736","1.57187310026943","1.38292716055376","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10062043922454","2.19852999029956","","","","","","","","","","",
"Chad","TCD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7114502030844","28.0664479586182","32.5603625269692","30.8494639319738","29.0735394972251","29.7142874370368","30.4709875886053","29.2546345519506","29.9889785251095","29.959846956556","31.7108844811532","32.1715071892647","31.6817640464188","32.640542088058","31.0439429587596","24.4446881106711",
"Europe & Central Asia (IDA & IBRD countries)","TEC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34052451726058","5.48531160785972","8.56574144753544","9.19026571154673","7.78421886022018","8.71258914260687","10.1753914833675","10.8309975743107","11.9742622221111","11.0724858676528","9.59266486636871","9.22925366945987","9.93010497865686","9.06481501026783","8.6745856692524","",
"Togo","TGO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0396140320337831","0.076542174880592","0.0484325537184544","0.195578678493926","0.17144189567836","0.220281926594781","0.154374793406122","0.430004077392653","0.0998030691143818","0.740557470665412","0.0906626481003325","0.0535470312830166","0.237930203742775","0.32609213809593","0.301071944472002",
"Thailand","THA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8905585069077","26.3273811986063","27.4714693102885","26.2691543383752","22.675019725493","22.8279966220769","22.1168972727133","22.6346872878993","23.9066341605138","24.1513108893661","25.0936013520498","23.7003328685051","23.5390515600755","27.6672246075319","24.7789887523155","21.7877759951296",
"Tajikistan","TJK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.786721545945","14.4773689201353","4.17841934111414","4.52885647845312","1.04642371011944","0.408284648961987","1.62712759033372",
"Turkmenistan","TKM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3031679750111","14.4129785947517","13.7562538745577","12.6249133933154","12.8540521557101","13.2337716415027","13.2889976570058","13.8412391727238","14.7353546142482","14.4188893548599","14.402823351901","14.1413699283193","14.954266141824","12.8766393576086","12.5193210547418",
"Timor-Leste","TLS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94633459540059","","","","2.0655487760845","2.11297155581395","2.24323714811179","","","","","",
"Tonga","TON","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.09134110974897","0.0387629183031452","0.0788432497640628","6.63068469069223","5.97350309341372","2.69650608767328","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.21745521964216","7.00185599740089","7.07232524156069","6.92806548478784","7.95876266891168","8.70702448965277","6.83763890403814","7.07007809302383","6.85001281615598","8.63505625625374","9.46639698654839","10.2911926446451","9.62064689604772","11.7028348711127",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70603378608927","6.00097563478228","5.72453899120175","5.60691779696645","6.50816530545887","6.54773184083709","5.66553771506938","5.01386358437687","6.10974331817356",
"Trinidad and Tobago","TTO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5996733549586","0.774398411242211","0.259351816621946","0.0922527285695638","0.122741211046389","0.760052938613179","0.181445808006639","0.124920834550839","0.137940020420291","0.157263834515161","0.19754664456742","0.147211459065661","0.332515356539694","0.17586322664858","0.102834401912664","0.0822278998582187",
"Tunisia","TUN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55706132423846","6.83754484771817","8.00202039218046","8.30213189080384","7.04235933568673","6.42148276894649","6.76538375879736","7.7853232382171","7.85592781428117","7.38954596974435","6.76449988817727","6.88585735055521","7.64832225384897","7.16831114638473","7.18988610685574",
"Turkiye","TUR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16684195320605","1.88664643716378","2.02888307518536","2.19465469996973","2.1105652258424","2.15474253241852","3.13023252515566","3.37964066838788","3.43602412158813","3.03809561130311","3.23269565316732","2.67351882884454","3.0281378949985","3.15272447974192","3.28355827449835","3.61546957145043",
"Tuvalu","TUV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22989018813943","3.48053611645266","3.86655846647096","5.68359361327336","10.6881917129703","6.13248081144617","3.38402038900357","0.815650340040956","2.3192704088246","2.55836429703125","6.89160914985226","1.28442542877814","2.6874399461966","1.68282462036175","1.66318033963463",
"Uganda","UGA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48871040353084","1.30518166917269","2.57075221274173","22.5528459069812","21.8836495057172","2.10799741498543","2.67843017390246","2.29702458480829","2.04664971951575","2.05387518336187","3.47740045103889","3.12398405221796","2.10259339009081","2.34793482910742","",
"Ukraine","UKR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51377335168578","6.47181490074886","6.14608294285559","6.88722574027057","8.0388535983551","6.67880798633296","6.16582586073699","5.42467179583406","5.48012498913271","5.85234985101866","4.51037362890447","5.73612895811364",
"Upper middle income","UMC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5101127688029","19.2514702637125","23.7355259784286","23.1381396478748","21.2837555854268","21.9237769235608","22.8677005361809","22.5027401205945","23.7473256890483","23.598455916518","23.4974904364466","23.4754182627694","23.1213231924833","24.4238902366038","22.8144246661523","18.8411261479549",
"Uruguay","URY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67828827689323","5.32890409470788","6.36034327316486","7.26032715676365","6.69748723624433","9.90398875283763","9.20466594994821","8.55345463207328","14.7424877623401","10.5960535494658","8.49114263279873","7.63670382159395","8.29802507186468","9.8025032036597","8.59971159346572","9.59385667287974",
"United States","USA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8795676378396","28.404430095272","24.3474619688628","22.6066683540001","20.6130352755425","20.1632971502574","20.1783051022364","20.4671436511588","21.3809410798361","22.4113430026498","19.2588183686194","18.4740536431417","18.6726517365752","19.4838486918049","19.8938692003858","17.850453747266",
"Uzbekistan","UZB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54314638910735","0.453823633941083","0.72493510820114","1.30490782664246","0.308087494427371","1.41210242417002",
"St. Vincent and the Grenadines","VCT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81911329569213","0.155865233476224","0.0261353035867531","0.0507560626146984","0.21402428790732","0.0460391383268238","0","0.00401031383724292","0.000819764125541957","0.00108928827278134","9.92617584682862","0","0.00345024871330536","",
"Venezuela, RB","VEN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82955235256558","10.5233580329771","13.1284517052907","18.8094975663499","27.1607970336213","33.5956202240797","32.0548541969813","36.3683124110998","38.0557464577142","41.7380671214965","40.7501210752253","40.4333960971534","41.7400773584839","41.5396079539856","38.6328071182441",
"Vanuatu","VUT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3125818214629","19.3308300855097","21.0108590790136","20.4362166146689","18.6457639517568","18.8622010831418","18.9474370269643","19.0266485125148","19.8989529560193","20.0761285153697","20.5351644110298","20.5421471122489","20.6737841046972","21.9233994863524","21.7394161857292","19.2566663491862",
"Samoa","WSM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573530842541418","1.27079238595825","1.03005840205815","0.30125866548095","0.695837320931087","1.97673999348416","0.814942076715984","1.01847881441006","1.39458610918098","3.09527242378611","2.2790136566569","","1.0752843011372","",
"Kosovo","XKX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.579934011883536","0.572957457921701","0.665766117538007","0.673180049359238","3.30195509334737","1.45096412341169","4.82928415383478","","","","","","","",
"South Africa","ZAF","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95310821988951","5.47982416325405","5.88041075765191","6.23010611141484","6.20179921942913","6.68280948100635","6.52114073565841","6.65905554421938","7.40539380261538","6.6554233870487","5.67818217009586","5.27187812352963","4.89424399708232","5.62086768270912","5.54688309538351","5.47917463897546",
"Zambia","ZMB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.718528251960868","1.41293953115559","0.529922327897608","1.56541732633233","3.77213391246864","1.26196119166806","1.63451609390207","4.24906070367953","22.5255288675265","4.48448622233689","2.13598603983569","2.19657579679804","1.3613307379256","0.934880840757332","0.762223611478869",
"Zimbabwe","ZWE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3636851938465","2.79478524186541","1.94905108314283","2.77507501219127","6.21761237416539","2.93957399296264","1.46177058636279","3.27682760139305","5.16438263725404","2.58586852030626","2.06369292021293","4.94971446176859","2.38386778262665","1.08087499690094","1.47693110429611",
